ID_ALUNO;NOME;SEXO;RG;DATA_NASC;EMAIL;TELEFONE;ENDERECO
5564;Maria Sophia da Conceição;F;647.982.053-38;1951-08-19;maria sophia.daconceição@trabalhopuc.br;+55 (041) 5430-2654;Distrito da Cunha, 36 Piratininga 88374-187 Abreu / PR
854458;Henry Gabriel Farias;M;023.879.154-88;1972-08-16;henry gabriel.farias@trabalhopuc.br;(031) 3596 2076;Largo Stella Casa Grande, 2 Itatiaia 92268232 Vargas / CE
615300;Ayla Moraes;F;836.947.125-00;1952-06-02;ayla.moraes@trabalhopuc.br;+55 (081) 5240-1553;Ladeira de Martins Nossa Senhora Do Rosário 38028260 Teixeira / MS
405947;Emanuel Duarte;M;143.089.267-69;1971-09-02;emanuel.duarte@trabalhopuc.br;+55 21 2925 7262;Pátio de Mendes Marieta 2ª Seção 50522629 Cavalcanti / TO
888935;Luana Rocha;F;807.324.516-71;1954-08-18;luana.rocha@trabalhopuc.br;21 2921 1531;Vila Fogaça, 370 Itapoa 78358690 Caldeira / MT
328505;Dom Ramos;M;569.824.103-15;1966-10-03;dom.ramos@trabalhopuc.br;21 8837-7370;Favela Maria Laura Cunha, 716 Lagoa 62223-843 Peixoto de Minas / MT
736332;Josué da Costa;M;294.357.806-10;1970-08-05;josué.dacosta@trabalhopuc.br;+55 (084) 0438 5782;Via da Mata, 90 Madri 75717-660 Rodrigues / TO
159911;Benicio Pastor;M;985.347.216-37;1968-07-21;benicio.pastor@trabalhopuc.br;+55 (061) 6507 8142;Aeroporto de Peixoto, 99 Santo André 08926-978 Pimenta Paulista / MT
860732;Luiz Felipe Cunha;M;632.107.948-04;1994-10-29;luiz felipe.cunha@trabalhopuc.br;61 5311 1933;Recanto Kaique Cassiano, 25 Carmo 85811-320 Marques / RR
474846;Maria Helena Souza;F;025.431.679-43;1957-01-23;maria helena.souza@trabalhopuc.br;+55 21 0429 5589;Sítio Thomas Jesus, 676 Marajó 56298019 da Rocha / PI
589325;Daniel Rocha;M;526.743.908-83;1967-07-19;daniel.rocha@trabalhopuc.br;+55 (031) 3076-7949;Lagoa Théo Abreu, 914 Vila Califórnia 01249-845 Machado / MS
754563;Gustavo Sampaio;M;465.108.379-00;1957-09-10;gustavo.sampaio@trabalhopuc.br;+55 81 1661-4233;Praia de Andrade, 18 Dom Bosco 66263965 Macedo / PR
179266;Hadassa Moura;F;839.174.205-97;1964-08-16;hadassa.moura@trabalhopuc.br;+55 (061) 5319 9387;Morro de Borges, 80 Vila Califórnia 56103182 Novais / AM
87386;Davi Machado;M;721.806.493-04;1985-07-28;davi.machado@trabalhopuc.br;+55 71 1155-7141;Vila Léo Porto, 73 Lagoinha Leblon 70369709 Carvalho de Santos / BA
434780;Lavínia Vasconcelos;F;046.891.723-31;1981-12-28;lavínia.vasconcelos@trabalhopuc.br;51 9471 9333;Esplanada de Garcia Vila São Rafael 04649531 Campos do Oeste / GO
399734;Eduarda Aparecida;F;481.956.237-19;1960-05-12;eduarda.aparecida@trabalhopuc.br;51 4436 3346;Distrito Cauê Campos, 625 São Lucas 72988743 Silveira do Norte / RN
305691;Luiz Otávio Vargas;M;372.014.865-35;1958-03-24;luiz otávio.vargas@trabalhopuc.br;(041) 7675-7652;Fazenda Laís das Neves, 30 União 39441-388 da Rocha Paulista / SC
989166;Sarah Pacheco;F;956.874.320-00;1991-01-30;sarah.pacheco@trabalhopuc.br;(011) 4034 7581;Favela Duarte, 24 Bairro Das Indústrias Ii 82803-326 Pastor / PE
28544;Elisa Pimenta;F;864.791.025-76;1968-12-12;elisa.pimenta@trabalhopuc.br;21 8532 7418;Viela Porto, 5 Grajaú 84227627 Vieira de da Conceição / RN
464417;Rhavi Gomes;M;745.962.083-10;1985-01-15;rhavi.gomes@trabalhopuc.br;+55 51 8028 4314;Área de Viana, 15 Andiroba 25924695 Nascimento do Norte / AC
484204;Pedro Caldeira;M;239.807.614-87;1953-04-06;pedro.caldeira@trabalhopuc.br;+55 (041) 7214-0361;Passarela Leão, 8 Mineirão 19196108 Correia / MA
718756;Henrique Vasconcelos;M;379.085.164-75;1955-11-06;henrique.vasconcelos@trabalhopuc.br;(021) 2708-7893;Esplanada Teixeira, 34 Santa Tereza 40339974 Gonçalves de Pereira / AL
289421;Ana Luiza Rios;F;940.172.358-32;1958-09-26;ana luiza.rios@trabalhopuc.br;(031) 6543 2197;Conjunto Pacheco, 13 Minaslandia 74202-007 Cavalcante de Pereira / MA
307498;Amanda Fogaça;F;135.490.726-43;1977-08-29;amanda.fogaça@trabalhopuc.br;71 2322-9899;Loteamento Cauê Camargo, 69 Marajó 25074-950 Albuquerque de Montenegro / AP
181594;Ana Beatriz Câmara;F;942.751.608-94;1978-03-15;ana beatriz.câmara@trabalhopuc.br;+55 (031) 7005 9908;Largo Fogaça, 76 Camponesa 2ª Seção 12805-944 Aragão Verde / BA
10503;Raul Pires;M;465.190.382-70;1969-05-26;raul.pires@trabalhopuc.br;+55 (071) 3748-0405;Vereda Siqueira, 47 Vila Mangueiras 50099952 Freitas / RR
294433;Eloá Costa;F;720.483.951-04;1993-04-13;eloá.costa@trabalhopuc.br;(081) 9731 6307;Trecho Araújo, 12 Vila São Geraldo 32708915 Camargo Paulista / PA
151757;Beatriz Farias;F;528.967.310-59;1962-06-07;beatriz.farias@trabalhopuc.br;+55 71 9861 0718;Conjunto de Santos, 986 Vila Satélite 13098350 Cavalcante Verde / AM
975909;None;None;None;None;None;None;None
902615;Alexandre Sales;M;427.805.961-20;1969-12-19;alexandre.sales@trabalhopuc.br;+55 (021) 7909 3295;Núcleo Moreira, 26 Conjunto Bonsucesso 59084-606 Novaes / AC
477204;Nicolas Rocha;M;795.608.142-49;1990-04-11;nicolas.rocha@trabalhopuc.br;+55 81 7768 6088;Jardim Alves, 894 Vila Ecológica 74970-404 Costa da Mata / TO
556117;Hellena Pires;F;926.351.784-37;1950-07-26;hellena.pires@trabalhopuc.br;51 7337 2620;Praça de Câmara, 8 Silveira 92862890 Cassiano / SC
639444;Juan Andrade;M;573.984.612-91;1957-09-04;juan.andrade@trabalhopuc.br;81 4280 9623;Campo Teixeira, 88 Vila Ipiranga 42288803 Cavalcante / AL
546244;Ana Sophia Barbosa;F;485.673.902-65;1982-06-15;ana sophia.barbosa@trabalhopuc.br;(061) 5037 1776;Ladeira Esther Correia, 692 Jardim Guanabara 85617598 Moura / RJ
286111;Valentim Farias;M;962.738.014-87;1959-04-14;valentim.farias@trabalhopuc.br;+55 84 9598 4356;Avenida Isaque Casa Grande, 1 São Tomaz 82616304 Montenegro Paulista / GO
27154;Bruno Andrade;M;982.054.367-38;1962-02-06;bruno.andrade@trabalhopuc.br;(031) 7246-1795;Via Costela, 33 Vila Tirol 44857079 Macedo Verde / PA
811601;None;None;None;None;None;None;None
971849;Heloisa Brito;F;586.032.794-38;1986-11-17;heloisa.brito@trabalhopuc.br;+55 61 3680 5743;Pátio Santos, 76 Jaraguá 58808-777 Santos / MS
917526;Maya Borges;F;527.130.468-07;1959-09-02;maya.borges@trabalhopuc.br;+55 (061) 0998-6159;Viaduto Dias, 427 Vila Suzana Primeira Seção 64295582 Vieira do Sul / PB
156240;Ravi Araújo;M;314.795.260-61;1995-06-28;ravi.araújo@trabalhopuc.br;(011) 9170-5501;Residencial da Cunha, 67 Vila Independencia 3ª Seção 23479-454 Fogaça / AM
270290;Caroline Novaes;F;473.259.810-23;1965-05-12;caroline.novaes@trabalhopuc.br;61 1143-9641;Quadra Gael Henrique Nunes, 8 Jonas Veiga 85470082 Lima / ES
854709;Agatha Sousa;F;675.391.048-48;1954-01-17;agatha.sousa@trabalhopuc.br;(061) 3539-5825;Morro da Costa, 72 Nossa Senhora Aparecida 92574570 da Luz Grande / AC
562824;Alana Porto;F;641.250.897-01;1994-12-24;alana.porto@trabalhopuc.br;0300-027-5565;Viela de Novaes, 35 Jardim Guanabara 01420-896 Rodrigues / SE
180075;Aurora Carvalho;F;038.512.746-44;1976-12-08;aurora.carvalho@trabalhopuc.br;21 7280-2860;Sítio de Nogueira, 1 Vila Cemig 32490958 Moura / MS
335141;Antony Costa;M;540.321.879-32;1982-11-22;antony.costa@trabalhopuc.br;21 6164 0823;Vale Luiz Fernando Freitas Jardim Felicidade 34486542 Cirino Verde / AC
384408;Theodoro Moraes;M;078.596.123-21;1977-11-18;theodoro.moraes@trabalhopuc.br;+55 (071) 3894 9203;Passarela Valentina Nogueira, 2 Nova Granada 98661494 Moraes Paulista / AM
328550;Luana da Cunha;F;301.792.684-22;1953-01-26;luana.dacunha@trabalhopuc.br;(071) 6015-0623;Morro Souza, 570 Vila São Rafael 88040-662 Silva de Fogaça / PI
13684;Maysa Melo;F;195.806.432-70;1968-12-07;maysa.melo@trabalhopuc.br;31 3897 0591;Feira Fernandes, 297 Serra Do Curral 63356-589 Duarte / MS
969927;Lucas Gabriel Araújo;M;097.356.481-48;1978-02-05;lucas gabriel.araújo@trabalhopuc.br;81 0520 8068;Trevo da Cunha, 81 Saudade 64446903 Fernandes / DF
278142;Maria Liz Rezende;F;347.528.019-14;1993-03-12;maria liz.rezende@trabalhopuc.br;+55 11 0408 0297;Rua Rodrigues Glória 05774-696 Martins / RN
614199;Mathias da Rosa;M;392.705.816-59;1957-10-24;mathias.darosa@trabalhopuc.br;+55 51 5110 7782;Jardim Pires Vila Minaslandia 26551-439 Freitas do Campo / MT
750370;Thales Duarte;M;102.746.398-31;1988-11-26;thales.duarte@trabalhopuc.br;51 9799 5184;Ladeira de da Rocha, 95 Castelo 65160-700 Monteiro / RR
258349;Ana Luiza Borges;F;502.389.716-86;1989-10-24;ana luiza.borges@trabalhopuc.br;(031) 3181 5880;Largo de Novaes, 816 São Damião 91085498 Nascimento das Flores / MA
193068;Lucas da Rocha;M;785.106.243-80;1974-07-13;lucas.darocha@trabalhopuc.br;(031) 2035 5652;Vila Caroline Campos, 96 Cruzeiro 36993-008 Pacheco / SP
270018;Maria Sophia Melo;F;749.185.620-94;1993-04-04;maria sophia.melo@trabalhopuc.br;+55 61 8107 6893;Área de Peixoto, 72 Serra 42763148 Novaes / RJ
825988;Sabrina Cavalcanti;F;857.693.021-86;1970-05-27;sabrina.cavalcanti@trabalhopuc.br;(084) 2300-5500;Avenida de Brito Vila São Dimas 72779086 Pereira do Amparo / SP
368786;Davi Lucca Moreira;M;415.263.870-26;1963-05-30;davi lucca.moreira@trabalhopuc.br;+55 (061) 8222 2384;Travessa de da Cruz, 11 Graça 21093746 Machado Verde / AM
350571;Ana Júlia Sales;F;298.601.743-69;1966-01-12;ana júlia.sales@trabalhopuc.br;(051) 4088 8909;Trecho Davi Costela Vila Nossa Senhora Do Rosário 54709963 Barros / AP
587877;Carlos Eduardo Montenegro;M;689.412.305-51;1969-10-09;carlos eduardo.montenegro@trabalhopuc.br;+55 (084) 1270 0942;Lagoa Luiz Gustavo Duarte, 15 Santa Amelia 84688134 Araújo / AC
39633;Ana Luiza Rezende;F;376.840.925-29;1968-04-14;ana luiza.rezende@trabalhopuc.br;+55 71 6197 0581;Travessa Cassiano, 43 Eymard 65722136 da Costa / SC
911246;Isabela Siqueira;F;694.078.132-31;1989-03-07;isabela.siqueira@trabalhopuc.br;+55 (041) 5829-1321;Colônia de Souza, 3 São Salvador 93413645 Sales / AC
109251;Cauê Nogueira;M;394.027.516-61;1964-08-27;cauê.nogueira@trabalhopuc.br;+55 81 8439-8991;Praia Sara Cavalcante, 381 Belvedere 35795-578 Abreu Paulista / ES
307568;Isaque Nunes;M;592.061.783-77;1979-03-29;isaque.nunes@trabalhopuc.br;+55 81 7298 6097;Recanto Olívia Costela, 30 Vila Da Amizade 09367-627 Nunes / SC
301634;Alícia Teixeira;F;782.045.691-49;1973-12-16;alícia.teixeira@trabalhopuc.br;+55 71 2654 0592;Núcleo de Monteiro, 77 Paquetá 16282069 Nascimento / PR
157600;Ísis Sales;F;705.391.462-34;1960-01-27;ísis.sales@trabalhopuc.br;+55 (081) 0451 6100;Rua Castro, 10 Bonsucesso 21312-315 Dias do Norte / MT
538030;Luna Monteiro;F;741.986.025-49;1951-06-25;luna.monteiro@trabalhopuc.br;21 2779-9784;Avenida Luiza Nogueira, 44 Alta Tensão 2ª Seção 46831982 Sampaio do Galho / PA
63164;Caleb Souza;M;579.602.834-00;1968-01-16;caleb.souza@trabalhopuc.br;+55 41 4525-9988;Distrito Clarice Cardoso, 90 Nossa Senhora De Fátima 67617147 Câmara do Galho / SP
107912;Francisco da Conceição;M;758.216.390-77;1990-11-30;francisco.daconceição@trabalhopuc.br;(021) 3109 8594;Alameda Luiz Otávio das Neves, 674 Alípio De Melo 76858495 Freitas do Oeste / DF
951000;Maria Eduarda Gomes;F;145.609.723-70;1980-08-25;maria eduarda.gomes@trabalhopuc.br;+55 61 0952 2814;Residencial Liz Vieira, 57 Vila Califórnia 12049-656 Souza / PE
106226;Maria Julia Câmara;F;930.128.456-15;1960-10-17;maria julia.câmara@trabalhopuc.br;(041) 0348-2236;Recanto Sarah Guerra, 3 Conjunto Califórnia Ii 80189370 Santos / MA
378045;Ana Sophia Fonseca;F;196.504.872-20;1986-09-09;ana sophia.fonseca@trabalhopuc.br;51 4470 4838;Viela Luiz Henrique Fonseca, 971 Oeste 96207-727 Vieira das Flores / TO
854312;Vitor Viana;M;243.916.058-05;1959-12-26;vitor.viana@trabalhopuc.br;21 2321-9350;Jardim Correia, 66 Cidade Jardim Taquaril 26942765 Freitas / PI
394343;Bento Nascimento;M;305.824.196-89;1982-08-22;bento.nascimento@trabalhopuc.br;0800 956 1947;Avenida Esther Castro, 443 Cidade Jardim 35963259 Abreu / AC
489304;Henry Martins;M;045.387.219-05;1966-03-17;henry.martins@trabalhopuc.br;+55 51 6325 3382;Viaduto de Fernandes, 8 Santo Agostinho 82802224 da Cruz / GO
537124;Joaquim Campos;M;790.823.516-68;1978-06-11;joaquim.campos@trabalhopuc.br;(021) 3217 4636;Fazenda Elisa Fogaça, 6 Braúnas 85583842 Mendonça da Mata / PB
983814;Alana Macedo;F;976.238.401-69;1951-08-11;alana.macedo@trabalhopuc.br;31 1612 0200;Fazenda de Almeida, 6 Aparecida 11310450 Barros / PI
396650;Gustavo Henrique da Mota;M;034.526.897-00;1993-11-17;gustavo henrique.damota@trabalhopuc.br;(081) 8351 1754;Trevo Caldeira, 12 Senhor Dos Passos 95827945 da Luz do Sul / BA
940149;Luiz Fernando Vasconcelos;M;694.052.138-06;1970-05-12;luiz fernando.vasconcelos@trabalhopuc.br;84 8923-9611;Vereda Guerra, 52 Liberdade 50313564 Abreu do Galho / AL
611559;Luan Viana;M;153.248.906-42;1990-11-21;luan.viana@trabalhopuc.br;61 8726-0269;Lago Abreu, 514 Conjunto Taquaril 54126760 Rios / SC
798569;None;None;None;None;None;None;None
767382;Gael Moura;M;318.094.257-60;1991-11-22;gael.moura@trabalhopuc.br;61 9508-1714;Chácara Pimenta, 911 Flavio Marques Lisboa 78554946 da Cruz da Serra / PI
366944;Dom Vasconcelos;M;103.258.976-03;1956-01-19;dom.vasconcelos@trabalhopuc.br;+55 51 5230 7568;Trevo Sabrina da Mota, 4 Manacas 00791592 Pires / SE
245161;Vinícius Câmara;M;732.196.804-96;1990-01-26;vinícius.câmara@trabalhopuc.br;0900 615 7067;Rua de Rocha, 92 Cônego Pinheiro 2ª Seção 37830-421 Moraes do Oeste / AM
505936;Eduarda Albuquerque;F;097.132.685-12;1994-07-01;eduarda.albuquerque@trabalhopuc.br;+55 21 0563-0486;Jardim Vieira, 92 Túnel De Ibirité 81768150 Sá / DF
536972;Evelyn Melo;F;619.238.570-02;1991-11-08;evelyn.melo@trabalhopuc.br;0500 718 5774;Parque Novaes, 95 Trevo 93354-417 Melo / TO
265151;João Vitor Rios;M;738.402.569-92;1956-10-15;joão vitor.rios@trabalhopuc.br;0900 239 3240;Campo Guerra Penha 03848-788 Cunha / PA
910168;Sophia Azevedo;F;802.719.563-21;1970-06-02;sophia.azevedo@trabalhopuc.br;+55 (011) 6454 0220;Quadra Ana Laura Alves, 38 Conjunto Capitão Eduardo 02503000 Pires / PR
687518;Maria Alice Gonçalves;F;849.627.510-85;1952-05-19;maria alice.gonçalves@trabalhopuc.br;(051) 0589-3681;Alameda Camargo, 69 Cidade Jardim Taquaril 13990228 Garcia Paulista / SE
895893;Liz Almeida;F;591.608.273-86;1955-01-20;liz.almeida@trabalhopuc.br;+55 (041) 4833 0547;Viela Porto, 15 São Vicente 62780229 Mendonça / RS
260944;Emanuelly da Cruz;F;502.486.319-42;1971-04-28;emanuelly.dacruz@trabalhopuc.br;+55 41 6259-4594;Passarela Anthony Sousa, 28 Ipe 54238-860 Lopes / SC
466982;Yan Monteiro;M;859.410.637-84;1990-02-23;yan.monteiro@trabalhopuc.br;(061) 7704-4652;Quadra de Freitas Vila Vista Alegre 48929387 Fonseca do Amparo / MT
215207;Luiz Felipe Cassiano;M;346.197.820-50;1993-05-31;luiz felipe.cassiano@trabalhopuc.br;31 2322-7369;Passarela de Carvalho, 186 Conjunto Califórnia I 55643-999 Araújo de Minas / AM
334999;Isabela Montenegro;F;709.853.416-10;1954-04-27;isabela.montenegro@trabalhopuc.br;(011) 2446 1235;Lago Pedro Henrique Monteiro, 9 Aguas Claras 74452451 Fernandes das Flores / ES
373476;Danilo Pires;M;924.705.816-30;1962-08-25;danilo.pires@trabalhopuc.br;+55 71 5074 0592;Jardim de Silveira Vila Coqueiral 80557-919 da Costa / AC
339714;Beatriz Silveira;F;250.679.814-58;1994-11-23;beatriz.silveira@trabalhopuc.br;(041) 7906 1215;Recanto de Castro, 65 Rio Branco 02166697 Moreira / RO
168565;Maria Luísa Marques;F;870.691.234-69;1994-05-21;maria luísa.marques@trabalhopuc.br;(011) 3397 8854;Colônia de Albuquerque, 459 Vila Santa Rosa 19346740 Costela / AM
335654;Alice da Mata;F;354.708.196-39;1950-01-25;alice.damata@trabalhopuc.br;(084) 8400 9343;Trecho Nina Cardoso Vila Batik 83587-334 Rios / SC
608171;Davi das Neves;M;957.860.412-20;1988-10-04;davi.dasneves@trabalhopuc.br;(071) 7355 0006;Distrito de Sampaio, 2 Xangri-Lá 15621-498 Nunes / PE
623002;Gustavo Azevedo;M;417.639.580-00;1968-04-25;gustavo.azevedo@trabalhopuc.br;+55 (051) 2312-8289;Lagoa Caldeira, 18 Ambrosina 16739761 Pires / CE
212619;Yan Pinto;M;428.169.573-73;1983-12-24;yan.pinto@trabalhopuc.br;0900 547 8713;Praia Alice Sampaio Vila Ecológica 94538-560 da Rocha de da Mota / GO
174358;Paulo da Conceição;M;041.985.762-11;1971-02-03;paulo.daconceição@trabalhopuc.br;+55 (041) 0895-3850;Ladeira Liam Pimenta Biquinhas 73623-168 Ramos de Moreira / ES
88860;Matheus Sales;M;405.719.623-43;1981-01-11;matheus.sales@trabalhopuc.br;51 4758 8719;Sítio Cauã Peixoto, 30 Maravilha 90504429 Machado de Mendonça / BA
66066;Davi Lucca Garcia;M;624.305.781-07;1958-08-08;davi lucca.garcia@trabalhopuc.br;71 2591-4380;Praia da Paz, 15 Cardoso 18866-183 da Mota / RR
355706;Cecilia Moura;F;286.574.390-00;1972-12-01;cecilia.moura@trabalhopuc.br;+55 41 9345-6794;Rodovia Catarina Camargo Mangabeiras 58369-235 da Mata / AM
104403;Gael Henrique da Mota;M;235.870.691-40;1952-01-23;gael henrique.damota@trabalhopuc.br;41 9857-0512;Residencial Nascimento, 52 Santa Cruz 53245684 Leão das Pedras / SP
40101;Alana Castro;F;895.374.162-91;1988-02-21;alana.castro@trabalhopuc.br;81 9290 6773;Vereda Viana, 6 Conjunto Taquaril 82732-931 Lima Grande / MA
243289;Ana Vitória Silveira;F;270.819.654-58;1967-11-23;ana vitória.silveira@trabalhopuc.br;0800-632-8991;Esplanada da Rocha, 35 Jaqueline 58591-200 Alves do Amparo / PE
504301;Joaquim Fogaça;M;524.817.039-79;1958-10-18;joaquim.fogaça@trabalhopuc.br;+55 (061) 3238 8568;Rua Caldeira Jaraguá 59419060 Moreira / AC
242980;Nicole das Neves;F;452.098.176-01;1989-07-26;nicole.dasneves@trabalhopuc.br;(081) 7827-7875;Fazenda Letícia Cirino, 85 Vila Nova Gameleira 2ª Seção 90154621 Nunes / MG
38632;Lucca Souza;M;723.098.615-02;1991-02-20;lucca.souza@trabalhopuc.br;21 8547-2338;Conjunto Jesus, 68 Estrela Do Oriente 46503905 Pimenta / PB
23822;Augusto Costa;M;283.567.149-82;1958-05-02;augusto.costa@trabalhopuc.br;+55 (084) 1448-9506;Via Barros Calafate 51374-384 Brito do Sul / RO
7336;Luísa Gomes;F;348.927.560-83;1992-04-01;luísa.gomes@trabalhopuc.br;31 8602 3804;Morro Ana Julia Moraes Conjunto Capitão Eduardo 23964-616 Castro / MS
351068;Rhavi Cunha;M;926.534.817-82;1990-11-23;rhavi.cunha@trabalhopuc.br;(011) 8279-9507;Largo Souza, 362 Alta Tensão 2ª Seção 58386641 Correia / RS
811538;Leandro Campos;M;904.831.572-79;1991-06-09;leandro.campos@trabalhopuc.br;(051) 9228 6911;Estrada de Silva, 31 Mariano De Abreu 67315-005 Marques da Serra / SC
509159;Marina Pires;F;867.245.913-09;1961-01-06;marina.pires@trabalhopuc.br;81 7126 8085;Estrada Cirino, 4 Vila Nova Cachoeirinha 2ª Seção 89442-040 Castro / SE
529501;Jade Ribeiro;F;746.023.851-17;1959-06-07;jade.ribeiro@trabalhopuc.br;41 8662 3797;Morro Evelyn Moura, 299 Canaa 93879-095 Leão Verde / SP
566256;Bianca Martins;F;284.109.376-03;1958-11-14;bianca.martins@trabalhopuc.br;84 5449-6969;Morro de Porto Vila Aeroporto Jaraguá 52595180 Farias de Castro / PA
283344;Maria Alice Freitas;F;465.317.208-08;1979-09-01;maria alice.freitas@trabalhopuc.br;84 2346-0934;Pátio Farias Vila Copasa 33076-346 Cunha / DF
724832;Yuri Macedo;M;317.065.824-71;1987-10-14;yuri.macedo@trabalhopuc.br;+55 31 3064 4749;Rodovia de Alves, 944 Conjunto Minas Caixa 67520077 Araújo da Prata / MT
385138;Ayla Aragão;F;304.176.258-71;1956-11-25;ayla.aragão@trabalhopuc.br;(084) 9044-8928;Trevo Valentina Castro, 212 Indaiá 70289-177 Freitas das Flores / RJ
778462;Erick da Cunha;M;654.170.932-70;1979-07-01;erick.dacunha@trabalhopuc.br;0800 038 9665;Vereda Caldeira, 98 Estrela 12794255 Siqueira / GO
691556;Marcelo Teixeira;M;179.825.046-20;1950-01-26;marcelo.teixeira@trabalhopuc.br;+55 (061) 7186 7515;Ladeira Otto Oliveira, 41 Jardim Dos Comerciarios 18081-063 Abreu / RO
673797;Anthony Gabriel Souza;M;673.582.104-17;1954-07-24;anthony gabriel.souza@trabalhopuc.br;31 8879 7251;Passarela Garcia, 6 Cachoeirinha 55489300 Sá da Prata / AP
311361;Alexandre Guerra;M;129.803.574-05;1959-12-04;alexandre.guerra@trabalhopuc.br;+55 (071) 6167-4120;Rodovia Souza, 2 Vila Bandeirantes 86647-100 Campos Grande / MG
811528;Raul Moura;M;312.745.096-61;1983-02-07;raul.moura@trabalhopuc.br;(084) 3402 5741;Largo Abreu, 13 Pantanal 72671-565 Mendonça / SC
795009;Maria Helena Martins;F;074.631.298-96;1950-12-21;maria helena.martins@trabalhopuc.br;0900-640-5605;Quadra Giovanna da Rosa, 11 Providencia 78197-903 Costela do Campo / DF
410895;Anthony Gabriel Pires;M;671.830.924-96;1962-08-11;anthony gabriel.pires@trabalhopuc.br;+55 (081) 1111-4273;Estação Erick Ramos Jardim Atlântico 55402-213 Macedo das Flores / MS
608433;Erick da Rosa;M;456.879.120-02;1988-11-10;erick.darosa@trabalhopuc.br;(041) 9407 0696;Campo José Miguel Rodrigues, 93 Chácara Leonina 98295799 Abreu das Pedras / PA
173156;Marcos Vinicius Sá;M;123.906.584-15;1974-05-07;marcos vinicius.sá@trabalhopuc.br;(084) 0505 3799;Trevo de Martins, 836 Vera Cruz 59535-732 Ferreira / MA
334008;Ágatha Brito;F;253.196.478-91;1981-10-03;ágatha.brito@trabalhopuc.br;84 7238-2584;Campo Moreira, 12 Buraco Quente 45471-894 Freitas / ES
222709;Otávio Cunha;M;805.971.342-60;1951-09-23;otávio.cunha@trabalhopuc.br;+55 21 1584-1116;Praia de Castro, 88 Madri 76442-317 Sampaio / AL
777016;Valentina Marques;F;213.056.789-40;1978-04-05;valentina.marques@trabalhopuc.br;+55 71 4169-3774;Viela Mendonça, 95 Barão Homem De Melo 2ª Seção 76082-608 da Rocha / SC
395683;Letícia Oliveira;F;812.094.367-87;1978-05-22;letícia.oliveira@trabalhopuc.br;61 0218-7123;Residencial Otávio Correia, 5 Vila Rica 36230-608 Machado do Amparo / MT
519128;Bárbara Rios;F;308.465.972-92;1960-05-15;bárbara.rios@trabalhopuc.br;+55 84 7708 7550;Rua Garcia, 84 Túnel De Ibirité 94390-022 Caldeira / MT
70247;Vinícius Vargas;M;689.541.732-09;1991-11-29;vinícius.vargas@trabalhopuc.br;41 3196 7163;Lagoa de Pastor, 21 Belvedere 54751-680 Caldeira da Serra / PA
